Panc1	BXPC3	MIAPaCa2	HS766T	HPAFII	AVG	MULT	ID	name	Index
-0.134436007	-0.134436007	-0.134436007	-0.134436007	-0.134436007	-0.134436007	4.39115E-05	413346	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	1470
-0.134446419	-0.134446419	-0.134446419	-0.134446419	-0.134446419	-0.134446419	4.39285E-05	413364	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	1482
-0.134446419	-0.134446419	-0.134446419	-0.134446419	-0.134446419	-0.134446419	4.39285E-05	545275	chondroitin and dermatan biosynthesis	1579
-0.136564362	-0.136564362	-0.136564362	-14.74237852	-0.136564362	-3.057727195	0.005127635	545295	retinoate biosynthesis I	1588
-0.136929991	-0.136929991	-0.136929991	-0.136929991	-0.136929991	-0.136929991	4.81385E-05	105882	Processing of DNA ends prior to end rejoining	314
-0.137150072	-0.137150072	-0.137150072	-0.137150072	-0.137150072	-0.137150072	4.85266E-05	161022	Relaxin receptors	1111
-0.137339031	-0.137339031	-0.137339031	-0.137339031	-0.137339031	-0.137339031	4.88618E-05	771575	Ubiquinol biosynthesis	1843
-0.138075612	-0.138075612	-0.138075612	-0.138075612	-0.138075612	-0.138075612	5.01863E-05	782379	pyrimidine deoxyribonucleotide phosphorylation	1870
-0.138263445	-0.138263445	-0.138263445	-0.138263445	-0.138263445	-0.138263445	5.05286E-05	105785	DNA replication initiation	252
-0.138263445	-0.138263445	-0.138263445	-0.138263445	-0.138263445	-0.138263445	5.05286E-05	106544	Telomere C-strand synthesis initiation	741
-0.13898988	-0.13898988	-0.13898988	-0.13898988	-0.13898988	-0.13898988	5.187E-05	198830	Arylamine metabolism	1331
-0.139186075	-0.139186075	-0.139186075	-0.139186075	-0.139186075	-0.139186075	5.22371E-05	545270	uracil degradation I (reductive)	1576
-0.139186075	-0.139186075	-0.139186075	-0.139186075	-0.139186075	-0.139186075	5.22371E-05	545364	thymine degradation	1619
-0.139372557	-0.139372557	-0.139372557	-0.139372557	-0.139372557	-0.139372557	5.2588E-05	106075	vRNP Assembly	458
-0.139558811	-0.139558811	-0.139558811	-0.139558811	-0.139558811	-0.139558811	5.29403E-05	545351	sphingosine and sphingosine-1-phosphate metabolism	1611
-0.139793671	-0.139793671	-0.139793671	-0.139793671	-0.139793671	-0.139793671	5.33873E-05	545317	zymosterol biosynthesis	1600
-0.140292308	-0.140292308	-0.140292308	-0.140292308	-0.140292308	-0.140292308	5.43462E-05	413366	GPI-anchor biosynthesis, core oligosaccharide	1484
-0.141237398	-0.141237398	-0.141237398	-0.141237398	-0.141237398	-0.141237398	5.62016E-05	920992	Thyroxine (Thyroid Hormone) Production	1994
-0.141788613	-0.141788613	-0.141788613	-0.141788613	-0.141788613	-0.141788613	5.73069E-05	545362	purine nucleotides degradation	1618
-0.141987535	-0.141987535	-0.141987535	-0.141987535	-0.141987535	-0.141987535	5.771E-05	664436	Nucleotide sugar biosynthesis, glucose => UDP-glucose	1731
-0.142372063	-0.142372063	-0.142372063	-0.142372063	-0.142372063	-0.142372063	5.84957E-05	106153	Mineralocorticoid biosynthesis	499
-0.142783139	-0.142783139	6.738332013	-0.142783139	-0.142783139	1.233439891	0.002800658	413405	C1-unit interconversion, eukaryotes	1504
-0.14326422	-0.14326422	-0.14326422	-0.14326422	-0.14326422	-0.14326422	6.03516E-05	142308	ethanol degradation IV	1015
-0.143690758	-0.143690758	-0.143690758	-0.143690758	-0.143690758	-0.143690758	6.12554E-05	198902	Glucocorticoid &amp; Mineralcorticoid Metabolism	1401
-0.144134428	-0.144134428	-0.144134428	-0.144134428	-0.144134428	-0.144134428	6.22069E-05	545289	heme biosynthesis	1585
-0.144368261	-0.144368261	-0.144368261	-0.144368261	-0.144368261	-0.144368261	6.27132E-05	413385	Phosphatidylcholine (PC) biosynthesis, choline => PC	1493
-0.144503942	-0.144503942	-0.144503942	-0.144503942	-0.144503942	-0.144503942	6.30084E-05	413351	Urea cycle	1473
-0.144548481	-0.144548481	-0.144548481	-0.144548481	-0.144548481	-0.144548481	6.31056E-05	106264	Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane	564
-0.144855629	-0.144855629	-0.144855629	-0.144855629	-0.144855629	-0.144855629	6.37789E-05	106255	Coenzyme A biosynthesis	557
-0.145043826	-0.145043826	-0.145043826	-0.145043826	-0.145043826	-0.145043826	6.41943E-05	106361	Vasopressin-like receptors	603
-0.145223378	-0.145223378	-0.145223378	-0.145223378	-0.145223378	-0.145223378	6.45926E-05	172845	Sulfur relay system	1175
-0.146359718	-0.146359718	-0.146359718	-0.146359718	-0.146359718	-0.146359718	6.71596E-05	106288	Pyrimidine catabolism	571
-0.146517505	-0.146517505	-0.146517505	-0.146517505	-0.146517505	-0.146517505	6.75224E-05	119564	Multifunctional anion exchangers	816
-0.147019031	-0.147019031	-0.147019031	-0.147019031	-0.147019031	-0.147019031	6.86859E-05	782392	pyrimidine deoxyribonucleosides salvage	1877
-0.147070279	-0.147070279	-0.147070279	-0.147070279	-0.147070279	-0.147070279	6.88057E-05	366245	Methionine salvage pathway	1459
-0.147362364	-0.147362364	-0.147362364	-0.147362364	-0.147362364	-0.147362364	6.94917E-05	782388	UTP and CTP de novo biosynthesis	1874
-0.147373475	-0.147373475	-0.147373475	-0.147373475	-0.147373475	-0.147373475	6.95179E-05	106234	Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus	540
-0.148813827	-0.148813827	-0.148813827	-0.148813827	-0.148813827	-0.148813827	7.29821E-05	106152	Glucocorticoid biosynthesis	498
-0.148813827	-0.148813827	-0.148813827	-0.148813827	-0.148813827	-0.148813827	7.29821E-05	106220	Pentose phosphate pathway (hexose monophosphate shunt)	530
-0.148813827	-0.148813827	-0.148813827	-0.148813827	-0.148813827	-0.148813827	7.29821E-05	187219	ER Quality Control Compartment (ERQC)	1249
-0.148813827	-0.148813827	-0.148813827	-0.148813827	-0.148813827	-0.148813827	7.29821E-05	198829	Pentose Phosphate Pathway	1330
-0.149380103	-0.149380103	-0.149380103	-0.149380103	-0.149380103	-0.149380103	7.43813E-05	105822	Assembly of the ORC complex at the origin of replication	281
-0.149513916	-0.149513916	-0.149513916	-0.149513916	-0.149513916	-0.149513916	7.4715E-05	530755	Degradation of cysteine and homocysteine	1559
-0.14964802	-0.14964802	-0.14964802	-0.14964802	-0.14964802	-0.14964802	7.50507E-05	142307	oxidative ethanol degradation III	1014
-0.149984528	-0.149984528	-0.149984528	-0.149984528	-0.149984528	-0.149984528	7.58983E-05	106131	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	485
-0.150511099	-0.150511099	-0.150511099	-0.150511099	-0.150511099	-0.150511099	7.72401E-05	730335	Synthesis of 5-eicosatetraenoic acids	1812
-0.15178722	-0.15178722	-0.15178722	-0.15178722	-0.15178722	-0.15178722	8.05705E-05	142202	glycogen biosynthesis II (from UDP-D-Glucose)	993
-0.152152076	-0.152152076	-0.152152076	-0.152152076	-0.152152076	-0.152152076	8.15435E-05	730312	TRIF-mediated programmed cell death	1798
-0.152269427	-0.152269427	-0.152269427	-0.152269427	-0.152269427	-0.152269427	8.18585E-05	413376	Chondroitin sulfate degradation	1487
-0.152543925	-0.152543925	-0.152543925	-0.152543925	-0.152543925	-0.152543925	8.2599E-05	645330	Acyl chain remodeling of CL	1716
-0.15278406	-0.15278406	-0.15278406	-0.15278406	-0.15278406	-0.15278406	8.32511E-05	106171	Urea cycle	512
-0.152817451	-0.152817451	-0.152817451	-0.152817451	-0.152817451	-0.152817451	8.33422E-05	106456	Activation of TRKA receptors	680
-0.152970616	-0.152970616	-0.152970616	-0.152970616	-0.152970616	-0.152970616	8.37607E-05	142200	dolichyl-diphosphooligosaccharide biosynthesis	992
-0.153445263	-0.153445263	-0.153445263	-0.153445263	-0.153445263	-0.153445263	8.50682E-05	835387	guanosine deoxyribonucleotides de novo biosynthesis	1921
-0.153445263	-0.153445263	-0.153445263	-0.153445263	-0.153445263	-0.153445263	8.50682E-05	835388	adenosine deoxyribonucleotides de novo biosynthesis	1922
-0.153625736	-0.153625736	-0.153625736	-0.153625736	-0.153625736	-0.153625736	8.55697E-05	198889	Nifedipine Activity	1388
-0.154011493	-0.154011493	-0.154011493	-0.154011493	-0.154011493	-0.154011493	8.66494E-05	160985	Thyroxine biosynthesis	1083
-0.154126529	-0.154126529	-0.154126529	-0.154126529	-0.154126529	-0.154126529	8.69735E-05	545310	oleate biosynthesis II (animals)	1594
-0.154503219	-0.154503219	-0.154503219	-0.154503219	-0.154503219	-0.154503219	8.80415E-05	106542	Telomere Extension By Telomerase	739
-0.154814767	-0.154814767	-0.154814767	-0.154814767	-0.154814767	-0.154814767	8.89328E-05	833808	Conjugation of SUMO to E1 (UBA2:SAE1)	1903
-0.155028334	-0.155028334	-0.155028334	-0.155028334	-0.155028334	-0.155028334	8.95479E-05	106284	Pyrimidine salvage reactions	570
-0.155048053	-0.155048053	-0.155048053	-6.548782193	-0.155048053	-1.433794881	0.003784651	105715	Ethanol oxidation	211
-0.155312224	-0.155312224	-0.155312224	-0.155312224	-0.155312224	-0.155312224	9.03708E-05	413360	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	1479
-0.155839481	-0.155839481	-0.155839481	-0.155839481	-0.155839481	-0.155839481	9.19152E-05	106239	Attachment of GPI anchor to uPAR	544
-0.156022193	-0.156022193	-0.156022193	-0.156022193	-0.156022193	-0.156022193	9.24553E-05	82936	Synthesis and degradation of ketone bodies	11
-0.156022193	-0.156022193	-0.156022193	-0.156022193	-0.156022193	-0.156022193	9.24553E-05	142257	phosphatidylcholine biosynthesis I	1004
-0.156331483	-0.156331483	-0.156331483	-0.156331483	-0.156331483	-0.156331483	9.33753E-05	106276	Purine catabolism	568
-0.156343463	-0.156343463	-0.156343463	-0.156343463	-0.156343463	-0.156343463	9.34111E-05	106235	Removal of aminoterminal propeptides from gamma-carboxylated proteins	541
-0.156374827	-0.156374827	-0.156374827	-0.156374827	-0.156374827	-0.156374827	9.35049E-05	106329	Regulation of gene expression in early pancreatic precursor cells	576
-0.156941205	-0.156941205	-0.156941205	-0.156941205	-0.156941205	-0.156941205	9.52105E-05	413361	N-glycan precursor biosynthesis	1480
-0.157044167	-0.157044167	-0.157044167	-0.157044167	-0.157044167	-0.157044167	9.55232E-05	142460	pentose phosphate pathway	1030
-0.157168382	-0.157168382	-0.157168382	-0.157168382	-0.157168382	-0.157168382	9.59016E-05	106089	Host Interactions with Influenza Factors	469
-0.157230091	-0.157230091	-0.157230091	-0.157230091	-0.157230091	-0.157230091	9.609E-05	106330	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	577
-0.157492779	-6.585769462	-0.157492779	-0.157492779	-0.157492779	-1.443148115	0.00405181	545341	phenylalanine degradation IV	1608
-0.157877245	-0.157877245	6.157212544	-0.157877245	-0.157877245	1.105140713	0.003825272	142236	folate transformations	1000
-0.158043385	-0.158043385	-0.158043385	-0.158043385	-0.158043385	-0.158043385	9.86011E-05	142203	colanic acid building blocks biosynthesis	994
-0.158559435	-0.158559435	-0.158559435	-0.158559435	-0.158559435	-0.158559435	0.000100221	477116	Klotho-mediated ligand binding	1514
-0.158649161	-0.158649161	-0.158649161	-0.158649161	-0.158649161	-0.158649161	0.000100505	142226	gamma-glutamyl cycle	998
-0.158706385	-0.158706385	-0.158706385	-0.158706385	-0.158706385	-0.158706385	0.000100687	833800	Interaction With The Zona Pellucida	1897
-0.159185909	-0.159185909	-0.159185909	-0.159185909	-0.159185909	-0.159185909	0.000102217	106408	Lectin pathway of complement activation	641
-0.159220364	-0.159220364	-0.159220364	-0.159220364	-0.159220364	-0.159220364	0.000102328	576267	Pre-NOTCH Processing in the Endoplasmic Reticulum	1642
-0.159475233	-0.159475233	6.219534091	-0.159475233	-0.159475233	1.116326632	0.004022822	137942	EphrinA-EPHA pathway	863
-0.159531648	-0.159531648	-0.159531648	-0.159531648	-0.159531648	-0.159531648	0.000103332	413380	Fatty acid biosynthesis, elongation, mitochondria	1489
-0.160207166	-0.160207166	-0.160207166	-0.160207166	-0.160207166	-0.160207166	0.000105538	106376	Lysosphingolipid and LPA receptors	614
-0.160844157	-0.160844157	-0.160844157	-0.160844157	-0.160844157	-0.160844157	0.000107653	413478	Malonate semialdehyde pathway, propanoyl-CoA => Acetyl-CoA	1507
-0.161170785	-0.161170785	-0.161170785	-0.161170785	-0.161170785	-0.161170785	0.000108751	645327	Synthesis of PG	1714
-0.161305066	-0.161305066	-0.161305066	-0.161305066	-0.161305066	-0.161305066	0.000109204	82933	Fatty acid biosynthesis	8
-0.161351592	-0.161351592	-0.161351592	-0.161351592	-0.161351592	-0.161351592	0.000109362	739008	Trans-sulfuration pathway	1826
-0.161468089	-0.161468089	-0.161468089	-0.161468089	-0.161468089	-0.161468089	0.000109757	545264	fatty acid activation	1575
-0.16182227	-0.16182227	-0.16182227	-0.16182227	-0.16182227	-0.16182227	0.000110966	730343	Mitochondrial Iron-Sulfur Cluster Biogenesis	1819
-0.161969417	-0.161969417	-0.161969417	-0.161969417	-0.161969417	-0.161969417	0.000111472	198798	Ganglio Sphingolipid Metabolism	1300
-0.162118713	-0.162118713	-0.162118713	-0.162118713	-0.162118713	-0.162118713	0.000111987	161069	Zinc influx into cells by the SLC39 gene family	1151
-0.162579824	-0.162579824	-0.162579824	-0.162579824	-0.162579824	-0.162579824	0.000113588	138004	Alternative NF-kappaB pathway	918
-0.163038073	-0.163038073	-0.163038073	-0.163038073	-0.163038073	-0.163038073	0.000115198	106258	Nicotinate metabolism	559
-0.16360187	-0.16360187	-0.16360187	-0.16360187	-0.16360187	-0.16360187	0.000117204	782398	superpathway of pyrimidine ribonucleosides degradation	1882
-0.163871209	-0.163871209	-0.163871209	-0.163871209	12.27417125	2.323737282	0.008851213	198914	Nicotine metabolism	1412
-0.163908706	-0.163908706	-0.163908706	-0.163908706	-0.163908706	-0.163908706	0.000118307	545308	ceramide de novo biosynthesis	1592
-0.164069388	-0.164069388	-0.164069388	5.957922704	5.957922704	2.284727449	0.15677341	645349	Abacavir transport and metabolism	1728
-0.164141112	-0.164141112	-0.164141112	-0.164141112	-0.164141112	-0.164141112	0.000119148	106446	NADE modulates death signalling	672
-0.16526068	-0.16526068	-0.16526068	-0.16526068	-0.16526068	-0.16526068	0.000123267	105669	Apoptotic factor-mediated response	186
-0.165399509	-0.165399509	-0.165399509	-0.165399509	-0.165399509	-0.165399509	0.000123786	105871	Presynaptic phase of homologous DNA pairing and strand exchange	312
-0.165509251	-0.165509251	-0.165509251	-0.165509251	-0.165509251	-0.165509251	0.000124197	835390	guanosine ribonucleotides de novo biosynthesis	1924
-0.165709903	-0.165709903	-0.165709903	-0.165709903	-0.165709903	-0.165709903	0.000124952	119563	Cation-coupled Chloride cotransporters	815
-0.16580519	-0.16580519	-0.16580519	-0.16580519	-0.16580519	-0.16580519	0.000125311	161038	RSK activation	1125
-0.165827706	-0.165827706	-0.165827706	-0.165827706	-0.165827706	-0.165827706	0.000125397	545299	C20 prostanoid biosynthesis	1589
-0.165986729	-0.165986729	-0.165986729	-0.165986729	-0.165986729	-0.165986729	0.000125999	198820	Acetylcholine Synthesis	1321
-0.166477246	-0.166477246	-0.166477246	5.854399639	5.854399639	2.241873508	0.158135501	138084	Glypican 3 network	988
-0.167268141	-0.167268141	-0.167268141	-0.167268141	-0.167268141	-0.167268141	0.000130938	142359	leucine degradation I	1019
-0.167425921	-0.167425921	-0.167425921	-0.167425921	-0.167425921	-0.167425921	0.000131557	106187	Lysine catabolism	516
-0.167459942	-0.167459942	-0.167459942	-0.167459942	-0.167459942	-0.167459942	0.000131691	142413	2-oxobutanoate degradation I	1023
-0.167794732	-0.167794732	-0.167794732	-0.167794732	5.750890687	1.015942352	0.004558777	730338	Synthesis of Lipoxins (LX)	1815
-0.167884535	-0.167884535	-0.167884535	-0.167884535	-0.167884535	-0.167884535	0.000133369	105986	Binding and entry of HIV virion	393
-0.168526707	-0.168526707	-0.168526707	-0.168526707	-0.168526707	-0.168526707	0.000135939	198854	Phase I, non P450	1354
-0.168699157	-0.168699157	-0.168699157	-0.168699157	-0.168699157	-0.168699157	0.000136636	576277	Small Interfering RNA (siRNA) Biogenesis	1652
-0.16918597	-0.16918597	-0.16918597	-0.16918597	-0.16918597	-0.16918597	0.000138619	142166	citrulline biosynthesis	991
-0.169430139	-0.169430139	-0.169430139	-0.169430139	-0.169430139	-0.169430139	0.000139622	698758	Glial Cell Differentiation	1781
-0.169586422	-0.169586422	-0.169586422	-0.169586422	-0.169586422	-0.169586422	0.000140267	833816	Scavenging by Class F Receptors	1910
-0.170053817	-0.170053817	-0.170053817	-0.170053817	-0.170053817	-0.170053817	0.000142211	645291	The activation of arylsulfatases	1684
-0.170074828	-0.170074828	-0.170074828	-0.170074828	-0.170074828	-0.170074828	0.000142298	119561	Sodium/Calcium exchangers	813
-0.170295312	-0.170295312	-0.170295312	-0.170295312	-0.170295312	-0.170295312	0.000143223	142215	NAD de novo biosynthesis	997
-0.170357347	-0.170357347	-0.170357347	-0.170357347	-0.170357347	-0.170357347	0.000143484	477131	Regulation of Signaling by NODAL	1527
-0.17038855	-0.17038855	-0.17038855	-0.17038855	5.50922978	0.965535116	0.004643576	198764	Vitamin D synthesis	1268
-0.170414372	-0.170414372	-0.170414372	-0.170414372	-0.170414372	-0.170414372	0.000143725	105974	Recycling of eIF2:GDP	382
-0.170586661	-0.170586661	-0.170586661	-0.170586661	-0.170586661	-0.170586661	0.000144453	782395	purine deoxyribonucleosides salvage	1879
-0.170851038	-0.170851038	-0.170851038	-0.170851038	-0.170851038	-0.170851038	0.000145575	83026	Sulfur metabolism	68
-0.170896547	-0.170896547	-0.170896547	-0.170896547	-0.170896547	-0.170896547	0.000145769	106139	Beta-oxidation of very long chain fatty acids	488
-0.171458515	-0.171458515	-0.171458515	-0.171458515	-0.171458515	-0.171458515	0.000148182	833807	Proteolytic Processing of SUMO	1902
-0.171603641	-0.171603641	-0.171603641	11.66313024	-0.171603641	2.195343135	0.010113957	366222	Ca2+ activated K+ channels	1448
